Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Tenure,Cluster
1952,2,2,-0.005876063619274415,0,1,-0.763551068262862,1.4354601648576188,-0.1584886886960705,0.1641814310072729,-0.6870680334894731,-0.6557331010948404,0.9199002095573032,0.349413940993261,-0.7504503290950897,-0.22654074517991973,1.6029073556621267,8,0,0,0,0,0,0,0,1.3394504076949452,1
1972,4,3,1.1030675025777217,0,0,0.790531671381691,1.4503180234005566,1.5012809321034664,2.539383779722475,0.5396610963402868,0.5799929586711576,-0.5180992061513712,-0.6858866249126978,-0.3904912847325628,0.7999958749205932,0.6798964362063006,2,0,0,0,0,0,0,0,1.356382910776005,2
1986,4,5,-0.678319320028026,1,0,0.583320639429084,-0.8912804829664238,-0.6363011552898765,-0.6999313637678474,-0.6321398634970958,-0.6557331010948404,-0.8440457403786708,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.1661254027053516,8,0,0,0,0,0,0,0,-0.8288775582853547,0
1966,2,4,-0.5709127477376115,1,1,-0.6599455522865585,-0.21673370511705262,-0.4854130079444641,-0.1327188625821274,-0.6138304734996367,-0.29228425998719393,-0.09628604421016002,3.455315638711137,0.3294268039924911,-0.5687196185467573,0.6798964362063006,7,0,0,0,0,0,0,1,-0.8288775582853547,3
1962,0,2,1.1829389354264117,0,1,-1.6269303680653915,2.0178882197407764,1.2498006865277789,0.07555447769700416,2.6086221660531654,2.6879962370955073,-0.3263659507235479,-0.6858866249126978,0.689385848355018,0.11563812818691793,-0.5507847897348009,7,0,0,1,0,0,0,0,1.2276958873599497,3
1971,2,5,-0.511546205962546,1,0,0.5487854674369828,-0.8942520546750115,-0.6363011552898765,-0.7043627114333607,-0.6138304734996367,-0.5830433328733111,-0.7865257637503237,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.1661254027053516,8,0,0,0,0,0,0,0,-0.8288775582853547,2
1951,2,4,-1.431610432669926,0,0,-0.4181993483418502,-0.903166769800774,-0.5608570816171703,-0.7176567544299011,-0.5772116935047185,-0.6557331010948404,-0.7673524382075414,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-0.8584550962200763,3,0,0,0,0,0,0,0,-0.8288775582853547,1
1965,4,3,0.4318740681010768,0,1,1.3776295952474111,0.7668565304254227,-0.13334066413850176,1.3163318240407664,-0.17440511356061822,-0.4134338736897427,-0.2304993230096363,0.349413940993261,1.049344892717545,1.8265324950211062,1.6029073556621267,5,0,0,0,0,0,0,0,-0.8288775582853547,3
1975,0,3,-1.1512206935888765,1,0,-0.0037772844366360664,-0.8883089112578363,-0.43511695882932666,-0.6511865394471995,-0.5772116935047185,-0.4618937191707623,-0.4414059039802419,-0.1682363419597184,-0.7504503290950897,-0.9108984919135951,-0.5507847897348009,6,0,0,0,0,0,0,0,1.162868589849606,2
1982,3,5,-1.0946271942256727,1,0,-0.1073828004129396,-0.8496784790461983,-0.6614491798474453,-0.7220881020954145,-0.6870680334894731,-0.6557331010948404,-0.8248724148358884,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-0.8584550962200763,7,0,0,0,0,0,0,0,1.2368878176039537,0
1958,4,4,1.0964668804987836,0,1,-0.5908752083023561,0.3300354892630545,-0.5357090570596016,-0.19032638223380208,-0.41242718352758656,0.19231419482300136,-0.6331391594080651,-0.6858866249126978,0.3294268039924911,-0.22654074517991973,1.6029073556621267,3,0,0,0,0,0,0,0,1.2378553892085857,3
1973,2,4,-1.725826326874905,1,0,0.16889857552386983,-0.8883089112578363,-0.5860051061747391,-0.6955000161023339,-0.4673553535199639,-0.486123641911272,-0.4605792295230242,0.8670642239462404,-0.3904912847325628,-0.5687196185467573,-0.8584550962200763,7,0,0,0,0,0,0,0,-0.8288775582853547,2
1893,0,4,0.3317711427264105,0,1,-0.9016917562312667,-0.8793941961320737,-0.6614491798474453,-0.7176567544299011,-0.5589023035072593,-0.6557331010948404,-0.8056990892931061,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.1661254027053516,4,0,0,0,0,0,0,0,-0.8288775582853547,1
1968,2,6,0.8501738460030185,0,0,1.6884461431763216,1.7742193396365982,0.8725803181642479,2.6147166900362033,2.7184785060379197,3.2937443056082514,-0.4605792295230242,-0.6858866249126978,0.689385848355018,0.7999958749205932,1.2952370491768512,3,0,1,0,0,0,0,0,-0.8288775582853547,2
1958,2,5,0.5184242368994618,0,1,1.6539109711842206,0.2319736228796657,2.205425619715391,0.48323846292424033,0.6861362163199596,2.3487773187283705,-0.11545936975294234,-0.1682363419597184,0.689385848355018,0.4578170015537556,-0.5507847897348009,3,0,0,0,0,0,0,0,-0.8288775582853547,3
1971,2,4,-1.1280989878449037,1,0,0.8941371873579945,-0.8615647658805485,-0.6363011552898765,-0.7087940590988742,-0.6504492534945548,-0.6315031783543306,-0.8248724148358884,-0.6858866249126978,-0.7504503290950897,-0.9108984919135951,-1.1661254027053516,9,0,0,0,0,0,0,0,-0.8288775582853547,2
1990,2,3,0.8592350550107917,0,0,-1.4197193361127844,0.75794181529966,3.186198577460572,1.4891543829957905,3.3043789859566113,-0.34074410546821343,2.6263261828649305,-0.6858866249126978,-0.3904912847325628,2.1687113683879438,0.987566742691576,2,0,0,0,1,0,0,1,-0.8288775582853547,0
1958,2,3,0.3666099290838831,0,1,-0.4181993483418502,1.441403308274794,-0.6614491798474453,-0.15044425324418115,-0.6870680334894731,0.022704735639433017,2.070299742124243,2.4200150728051786,2.489181070167653,0.7999958749205932,0.6798964362063006,7,0,0,0,0,0,0,0,-0.8288775582853547,3
1964,4,3,-0.7811952878145539,1,1,-0.6254103802944573,-0.8704794810063111,-0.6614491798474453,-0.7176567544299011,-0.6870680334894731,-0.6557331010948404,-0.8248724148358884,-0.1682363419597184,-1.1104093734576166,-0.9108984919135951,-0.8584550962200763,6,0,0,0,0,0,0,0,1.0486951405030307,3
1972,2,3,1.1110351173949016,1,0,-0.31459383236554667,2.716207571258848,-0.25908078692634545,0.4655130722621866,1.2171085262462735,-0.6557331010948404,0.6898203030439153,-0.1682363419597184,0.3294268039924911,0.11563812818691793,0.06455582323574982,6,0,1,1,1,0,0,1,-0.8288775582853547,2
1953,2,3,0.9115713484177572,0,1,0.8596020153658934,1.845537060642699,0.9480243918369541,0.05339773936943697,1.7480808361725875,-0.3649740282087232,0.6323003264155683,-0.1682363419597184,1.7692629814425989,0.4578170015537556,0.06455582323574982,5,0,0,0,0,0,0,0,1.168190233675082,1
1988,4,3,0.6193864148524514,0,0,1.4121647672395123,1.6642711864188593,2.7083861108667655,2.663461514356851,2.059340466129392,0.26500396304453067,2.4537662529798894,-0.6858866249126978,-0.03053224037003586,2.5108902417547814,-0.24311448324952553,3,0,0,0,0,0,0,0,-0.8288775582853547,0
1969,3,5,0.5268214780058033,0,1,0.27250409150017335,1.9495420704432629,0.042695507764479425,0.07112313003149072,3.3409977659515295,1.0403614907408432,0.49808704761609207,0.8670642239462404,1.7692629814425989,1.142174748287431,0.06455582323574982,6,0,0,0,0,0,0,0,-0.8288775582853547,2
1975,3,4,-0.8017392358235569,1,0,0.3415744354843757,-0.8556216224633734,-0.5860051061747391,-0.6290298011196324,-0.5772116935047185,-0.6315031783543306,-0.5947925083225005,-0.1682363419597184,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,8,0,0,0,0,0,0,0,-0.8288775582853547,2
1985,2,4,-0.8494668108558792,1,0,0.09982823153966747,-0.8942520546750115,-0.5860051061747391,-0.7087940590988742,-0.6870680334894731,-0.6072732556138208,-0.6331391594080651,-0.1682363419597184,-1.1104093734576166,-0.9108984919135951,-0.8584550962200763,6,0,0,0,0,0,0,0,-0.8288775582853547,0
1974,2,2,1.9920814656593273,0,0,-1.5233248520890879,-0.40394272275806753,3.060458454672728,1.2277048707304978,-0.10116755357078182,3.511813610272839,1.9936064399531135,-0.6858866249126978,0.689385848355018,2.1687113683879438,2.2182479686326775,2,0,1,1,1,1,0,1,1.2262445299530018,2
1958,0,5,-0.9841351240403698,0,0,1.4812351112237145,-0.7694460429143348,0.5205079743582854,-0.5093834141507695,-0.3025708435428319,-0.1711346462846451,-0.3647126018091126,-0.1682363419597184,-0.3904912847325628,-0.5687196185467573,-0.24311448324952553,6,0,0,0,0,0,0,0,-0.8288775582853547,3
1967,2,5,0.9379347797981317,1,1,0.9632075313421969,1.028354840781126,0.042695507764479425,0.824452233168775,0.1368545163961865,0.36192365400656973,-0.26884597409520095,1.3847145068992197,-0.03053224037003586,1.142174748287431,1.6029073556621267,8,0,0,0,0,0,0,0,-0.8288775582853547,3
1974,4,4,-0.8119330959573017,1,0,-0.48726969232605255,-0.8318490487946731,-0.6614491798474453,-0.7043627114333607,-0.6870680334894731,-0.6557331010948404,-0.8248724148358884,-0.1682363419597184,-1.1104093734576166,-0.9108984919135951,-0.8584550962200763,6,0,0,0,0,0,0,0,-0.8288775582853547,2
1961,4,5,0.45519105852194136,0,1,-0.03831245642873724,1.8247360586825863,-0.13334066413850176,-0.21691446822688268,-0.44904596352250475,-0.4134338736897427,-0.4414059039802419,0.349413940993261,1.409303937080072,0.11563812818691793,-0.24311448324952553,6,0,1,0,0,0,0,0,-0.8288775582853547,3
1964,2,4,-0.2225639410982634,0,1,1.6539109711842206,-0.4930898740156937,0.16843563055232313,-0.3542862458577992,-0.17440511356061822,-0.07421495532260604,-0.6139658338652828,0.8670642239462404,-0.3904912847325628,-0.22654074517991973,0.3722261297210252,3,0,0,0,0,0,0,0,-0.8288775582853547,3
1964,2,4,-1.288349593702202,1,1,1.5848406272000182,-0.8675079092977236,-0.5608570816171703,-0.7309507974264414,-0.5039741335148821,-0.5103535646517818,-0.6523124849508475,0.8670642239462404,-0.7504503290950897,-0.9108984919135951,-0.5507847897348009,5,0,0,0,0,0,0,0,1.2397905324178498,3
1957,4,4,-0.427690965705266,2,1,-0.8671565842391655,-0.8704794810063111,-0.6614491798474453,-0.7220881020954145,-0.6870680334894731,-0.6557331010948404,-0.8056990892931061,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.1661254027053516,8,0,0,0,0,0,0,0,1.1778659497214021,3
1979,2,2,-1.4216899710838296,1,0,0.37610960747647687,-0.9001951980921865,-0.6111531307323078,-0.7043627114333607,-0.6138304734996367,-0.5830433328733111,-0.5947925083225005,-0.1682363419597184,-1.1104093734576166,-0.5687196185467573,-1.1661254027053516,7,1,0,0,0,0,0,1,1.3259044052300972,0
1968,4,2,0.7024995733375431,0,2,-0.1073828004129396,0.7430839567567223,0.36961982701287305,0.2129262553279207,-0.48566474351742295,-0.6557331010948404,-0.3838859273518949,0.349413940993261,2.129222025805126,-0.22654074517991973,1.2952370491768512,5,0,0,0,0,0,0,0,-0.8288775582853547,2
1970,3,3,-0.294038132840612,1,0,1.2394889072790063,-0.4069142944666551,-0.6111531307323078,-0.46506993749563513,-0.24764267355045463,-0.34074410546821343,-0.7098324615791944,0.8670642239462404,-0.03053224037003586,-0.5687196185467573,0.06455582323574982,5,0,0,0,0,0,0,0,-0.8288775582853547,2
1978,4,3,-0.5456429105478303,1,0,-0.6254103802944573,-0.8764226244234862,-0.6614491798474453,-0.7132254067643876,-0.6138304734996367,-0.6315031783543306,-0.7481791126647591,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.1661254027053516,9,0,0,0,0,0,0,0,-0.8288775582853547,2
1952,3,5,-0.30899693909051335,1,1,-1.3851841641206832,-0.3771985773807797,-0.6111531307323078,-0.42518780850601423,-0.6321398634970958,-0.6072732556138208,-0.4605792295230242,1.9023647898521991,0.3294268039924911,-0.22654074517991973,-0.5507847897348009,8,0,0,0,0,0,0,1,1.2567230354989096,1
1966,3,3,-0.5275986064030407,1,1,-0.6599455522865585,-0.7902470448744475,-0.5608570816171703,-0.6423238441161726,-0.6138304734996367,-0.6072732556138208,-0.4605792295230242,0.8670642239462404,-0.3904912847325628,-0.5687196185467573,-0.8584550962200763,7,0,0,0,0,0,0,0,-0.8288775582853547,3
1963,2,3,1.1106445480411182,0,0,-0.07284762842083842,0.5321023654470071,1.450984882988329,1.0238628781168797,3.0663569159896427,1.3795804091079797,3.7767257154318696,-0.6858866249126978,-0.3904912847325628,1.4843536216542685,0.6798964362063006,1,1,0,0,0,0,0,0,-0.8288775582853547,3
1970,4,3,-0.5308012751040639,1,1,0.7214613273974887,-0.6743557482395336,-0.6111531307323078,-0.584716324464498,-0.6870680334894731,-0.6315031783543306,0.47891372207330973,0.8670642239462404,-0.3904912847325628,-0.22654074517991973,-1.1661254027053516,7,1,0,0,0,0,0,1,-0.8288775582853547,2
1970,2,3,0.8300595242831772,0,0,-1.2470434761522784,-0.362340718837842,1.1995046374126415,0.5807281115655359,2.2790531460989016,2.9545253872411146,1.3800600225840791,-0.6858866249126978,-0.3904912847325628,0.11563812818691793,0.06455582323574982,1,0,0,0,0,0,0,0,-0.8288775582853547,2
1970,2,5,-1.1567667784125997,1,0,-1.3161138201364808,-0.8734510527148986,-0.4854130079444641,-0.655617887112713,-0.5405929135098003,-0.6072732556138208,-0.4414059039802419,-0.1682363419597184,-0.7504503290950897,-0.22654074517991973,-1.1661254027053516,6,0,0,0,0,0,0,0,1.2378553892085857,2
1953,2,4,0.6866034006385617,0,0,-0.6254103802944573,1.408716019480331,0.4450639006855793,1.4714289923337367,1.0523240162691416,1.1130512589623724,1.955259788867549,-0.1682363419597184,-0.3904912847325628,0.4578170015537556,-0.24311448324952553,7,0,0,0,0,0,0,1,-0.8288775582853547,1
1983,3,4,-0.777211480405964,1,0,-1.1779731321680762,-0.8556216224633734,-0.4854130079444641,-0.6378924964506592,-0.6870680334894731,-0.4618937191707623,-0.7290057871219767,0.349413940993261,-0.3904912847325628,-0.9108984919135951,-0.5507847897348009,5,0,0,0,0,0,1,0,-0.8288775582853547,0
1975,4,5,0.3990662423832775,0,1,-1.6269303680653915,-0.4069142944666551,-0.6614491798474453,-0.5492655431403904,-0.5772116935047185,-0.6072732556138208,-0.5947925083225005,-0.1682363419597184,-0.03053224037003586,-0.22654074517991973,-0.5507847897348009,5,0,0,0,0,0,0,0,1.0651438577817747,2
1960,2,3,-0.8737992815965804,1,1,0.20343374751597101,-0.8645363375891361,-0.6111531307323078,-0.6777746254402801,-0.5405929135098003,-0.486123641911272,-0.7673524382075414,0.8670642239462404,-0.7504503290950897,-0.9108984919135951,-0.5507847897348009,6,0,0,0,0,0,0,0,1.0346653522358669,3
1963,2,2,-0.7151109531544152,1,1,-0.38366417634974903,-0.8051049034173853,-0.5105610325020329,-0.5625595861369308,-0.6321398634970958,-0.486123641911272,-0.6523124849508475,0.349413940993261,-0.7504503290950897,-0.9108984919135951,-0.5507847897348009,7,0,0,0,0,0,0,0,1.2122147416858378,3
1963,4,5,0.5712292135309673,0,1,1.2740240792711075,0.9540655480664376,-0.4854130079444641,-0.301110073871638,-0.5039741335148821,-0.12267480080362557,-0.7098324615791944,-0.1682363419597184,0.689385848355018,0.11563812818691793,1.910577662147402,4,0,0,0,0,0,0,0,-0.8288775582853547,3
1956,2,4,0.35254943234768343,0,0,0.2379689195080722,-0.2613072807458657,3.4125307984786906,0.25280838431754166,1.1621803562538962,1.573419791032058,2.2620329975520663,-0.1682363419597184,1.049344892717545,0.4578170015537556,1.2952370491768512,5,0,0,0,0,0,0,1,-0.8288775582853547,1
1981,3,5,1.0230788989228967,0,0,-0.6944807242786596,-0.7010998936168215,2.582645988078922,1.0150001827858528,2.755097286032838,-0.12267480080362557,-0.5564458572369358,-0.6858866249126978,-0.3904912847325628,0.11563812818691793,-0.24311448324952553,1,0,0,0,0,0,0,0,-0.8288775582853547,0
1986,4,4,0.7100375618655612,0,0,-0.6599455522865585,-0.32073871491761646,-0.6614491798474453,1.5290365119854115,-0.08285816357332272,2.494156855171429,0.19131383893157486,-0.6858866249126978,-0.3904912847325628,0.7999958749205932,0.6798964362063006,1,0,0,0,1,0,0,1,1.2693014663591256,0
1968,3,2,0.4746804692757293,0,1,0.5142502954448817,0.9837812651523129,-0.2842288114839142,-0.29667872620612457,-0.32088023354029105,-0.486123641911272,1.6676599057258141,-0.6858866249126978,1.7692629814425989,0.11563812818691793,0.987566742691576,6,0,0,0,0,0,0,0,-0.8288775582853547,2
1981,1,3,-1.0626395641508184,1,0,-0.1073828004129396,-0.8912804829664238,-0.18363671325363923,-0.6999313637678474,-0.17440511356061822,-0.04998503258209627,-0.5180992061513712,0.349413940993261,-0.3904912847325628,-0.9108984919135951,-0.5507847897348009,7,0,0,0,0,0,0,0,1.1381955139314903,0
1976,2,5,-0.012437628762834283,0,1,1.204953735286905,-0.020609972350275077,-0.4854130079444641,-0.3897370271819067,-0.6870680334894731,-0.38920395094923294,2.6454995084077124,-0.1682363419597184,1.409303937080072,-0.22654074517991973,-0.5507847897348009,8,0,0,0,0,0,0,0,-0.8288775582853547,2
1946,2,5,-0.543963462326562,0,0,-1.0052972722075701,-0.6535547462794208,-0.5357090570596016,-0.5714222814679576,2.059340466129392,-0.3649740282087232,-0.3071926251807656,-0.1682363419597184,-0.03053224037003586,-0.5687196185467573,0.06455582323574982,7,0,0,0,0,0,0,0,-0.8288775582853547,1
1974,4,5,0.5449438960213496,0,1,0.8596020153658934,-0.2969661412489162,-0.4854130079444641,-0.07954269059596614,-0.32088023354029105,-0.29228425998719393,0.4213937454449628,-0.6858866249126978,0.3294268039924911,-0.5687196185467573,0.6798964362063006,2,0,0,0,0,0,0,0,1.1082007941878984,2
1975,3,3,-0.28778902318007876,1,1,-1.0743676161917726,-0.825905905377498,-0.6614491798474453,-0.7043627114333607,-0.6870680334894731,-0.6557331010948404,-0.7865257637503237,-0.1682363419597184,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,5,0,0,0,0,0,0,0,-0.8288775582853547,2
1974,2,3,-0.8224003546386948,1,0,0.8941371873579945,-0.8585931941719609,-0.5105610325020329,-0.6511865394471995,-0.6138304734996367,-0.5345834873922916,-0.4605792295230242,-0.6858866249126978,-0.3904912847325628,-0.5687196185467573,-1.1661254027053516,7,0,0,0,0,0,0,0,1.1212630108504305,2
1952,2,5,0.9213746391977187,0,0,-1.1089027881838738,0.00019102960983769312,1.803057226794291,0.27939647031062226,2.059340466129392,1.137281181702882,0.5747803497872214,-0.6858866249126978,0.689385848355018,0.11563812818691793,2.2182479686326775,3,0,0,0,0,0,0,0,-0.8288775582853547,1
1956,3,5,-0.030833445326028917,1,1,1.34309442325531,-0.05626883285332554,0.042695507764479425,0.3325726422967835,0.31994841637077753,2.106478091323273,1.7443532078969433,5.525916770523055,0.689385848355018,-0.22654074517991973,1.910577662147402,5,0,0,0,0,0,0,0,1.183187593546878,1
1966,2,6,1.1036924135437751,0,0,-1.0398324441996714,0.2706040550913037,3.940639314187634,1.7638979382576236,2.3522907060887377,2.7606860053170363,-0.3071926251807656,-0.6858866249126978,0.3294268039924911,2.853069115121619,-0.24311448324952553,3,0,0,0,0,0,0,0,0.9456487646097234,3
1949,3,2,-0.6355129188533735,0,0,0.44517995146067924,-0.16621698607106447,-0.5860051061747391,-0.3808743318508799,-0.6138304734996367,-0.5830433328733111,0.13379386230322787,0.349413940993261,1.049344892717545,-0.5687196185467573,-0.24311448324952553,8,0,0,0,0,0,0,0,-0.8288775582853547,1
1984,0,5,-0.7527618388591278,0,0,-1.3161138201364808,-0.8437353356290233,-0.5105610325020329,-0.7176567544299011,-0.6870680334894731,-0.4376637964302525,-0.6139658338652828,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-0.8584550962200763,7,1,0,0,0,0,0,0,1.2393067466155336,0
1969,2,5,-0.5204902441641841,1,0,0.8596020153658934,-0.78727547316586,-0.6614491798474453,-0.4916580234887158,-0.32088023354029105,-0.4618937191707623,-0.5756191827797181,0.349413940993261,-0.3904912847325628,-0.5687196185467573,-0.8584550962200763,7,0,0,0,0,0,0,0,-0.8288775582853547,2
1980,2,3,1.2033266556939015,0,0,-0.5908752083023561,1.4057444477717433,2.582645988078922,1.799348719581731,3.267760205961693,-0.14690472354413533,3.0481393448061413,-0.6858866249126978,-0.7504503290950897,1.4843536216542685,0.987566742691576,4,0,0,1,0,0,0,0,-0.8288775582853547,0
1971,2,5,-1.369392734612242,2,0,0.9286723593500957,-0.8793941961320737,-0.5860051061747391,-0.6423238441161726,-0.3025708435428319,-0.6315031783543306,-0.5947925083225005,0.349413940993261,-0.3904912847325628,-0.9108984919135951,-0.8584550962200763,9,0,0,0,0,0,0,0,-0.8288775582853547,2
1965,2,5,-0.8598559556665156,1,1,-1.4887896800969866,-0.8764226244234862,-0.6363011552898765,-0.726519449760928,-0.6870680334894731,-0.5588134101328013,-0.690659136036412,-0.6858866249126978,-1.4703684178201437,-0.9108984919135951,-0.8584550962200763,6,0,0,0,0,0,0,0,1.1231981540596943,3
1952,3,5,0.16652124914068547,0,1,0.44517995146067924,2.7845537205563615,-0.6614491798474453,-0.3853056795163933,-0.6870680334894731,-0.34074410546821343,-0.07711271866737769,0.349413940993261,-0.3904912847325628,1.142174748287431,1.6029073556621267,8,0,1,0,0,1,0,0,-0.8288775582853547,1
1988,0,2,-0.6366065130439668,1,0,-1.0052972722075701,-0.8853373395492488,-0.5608570816171703,-0.7087940590988742,-0.6138304734996367,-0.5830433328733111,-0.690659136036412,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-0.8584550962200763,7,0,0,0,0,0,0,0,1.197217381814042,0
1986,3,5,-0.3632860792663956,1,0,-0.21098831638924315,-0.710014608742584,-0.5608570816171703,-0.6689119301092532,-0.6870680334894731,-0.5588134101328013,-0.6331391594080651,-0.6858866249126978,-0.3904912847325628,-0.9108984919135951,-0.8584550962200763,8,0,0,0,0,0,0,0,-0.8288775582853547,0
1982,2,4,0.6616069619964289,0,0,-0.14191797240504078,0.2706040550913037,-0.2842288114839142,0.4256309432725657,0.41149536635807304,0.6526827268926869,-0.11545936975294234,-0.6858866249126978,-0.7504503290950897,0.11563812818691793,0.06455582323574982,1,0,0,0,0,0,0,0,1.1241657256643263,0
1965,4,2,0.24311189941759562,0,1,-0.5218048643181538,1.4770621687778442,-0.6614491798474453,-0.3853056795163933,-0.6870680334894731,-0.6557331010948404,-0.1729793463812893,1.3847145068992197,1.409303937080072,0.11563812818691793,1.910577662147402,5,0,1,0,0,0,0,0,-0.8288775582853547,3
1958,2,2,-0.6421525978676901,1,1,0.13436340353176865,-0.7961901882916226,-0.6614491798474453,-0.686637320771307,-0.6504492534945548,-0.6072732556138208,-0.6523124849508475,0.8670642239462404,-0.3904912847325628,-0.5687196185467573,-0.8584550962200763,5,0,0,0,0,0,0,0,-0.8288775582853547,3
1956,0,5,0.2786146536764999,0,1,-0.17645314439714196,0.6212495167046332,-0.3093768360414829,-0.05738595226839896,-0.3391896235377502,-0.6557331010948404,-0.3071926251807656,-0.6858866249126978,1.7692629814425989,-0.22654074517991973,0.987566742691576,6,0,0,0,0,0,0,0,1.1198116534434823,1
1978,4,3,-0.20740985017147037,1,0,1.3776295952474111,-0.793218616583035,-0.6614491798474453,-0.5359715001438502,-0.6138304734996367,-0.5830433328733111,-0.8440457403786708,-0.6858866249126978,-0.7504503290950897,-0.5687196185467573,-0.8584550962200763,4,0,0,0,0,0,0,0,1.1082007941878984,2
1988,2,4,-0.4663573317298152,1,0,-0.21098831638924315,-0.6654410331137709,-0.2842288114839142,-0.3276981598647186,-0.32088023354029105,-0.34074410546821343,0.1529671878460102,0.349413940993261,0.3294268039924911,-0.5687196185467573,-0.5507847897348009,8,0,0,0,0,0,0,0,-0.8288775582853547,0
1984,2,5,-1.082324259581498,1,0,0.6523909834132863,-0.8615647658805485,-0.6363011552898765,-0.6467551917816861,-0.6504492534945548,-0.5830433328733111,-0.3647126018091126,0.349413940993261,-0.3904912847325628,-0.5687196185467573,-0.8584550962200763,7,0,0,0,0,0,0,0,-0.8288775582853547,0
1961,3,3,1.142905576663621,0,0,-0.17645314439714196,0.6569083772076837,3.0353104301151594,-0.2435025542199633,3.3226883759540704,2.906065541760095,0.3638737688166158,-0.6858866249126978,0.689385848355018,1.4843536216542685,0.987566742691576,2,0,0,0,1,0,0,0,-0.8288775582853547,3
1966,2,6,-0.9627319234530436,0,0,0.5142502954448817,-0.9001951980921865,-0.007600541350658057,-0.6290298011196324,-0.37580840353266837,-0.0984448780631158,-0.5564458572369358,-0.6858866249126978,-0.3904912847325628,-0.9108984919135951,-0.8584550962200763,9,0,0,0,0,0,0,1,-0.8288775582853547,3
1947,2,4,1.0064797013871054,0,0,1.2394889072790063,1.1026441334958146,-0.38482090971418914,1.0327255734479066,-0.41242718352758656,0.434613422228099,-0.6331391594080651,-0.6858866249126978,-0.7504503290950897,0.7999958749205932,1.2952370491768512,1,0,0,1,0,0,0,0,1.0501464979099788,1
1964,3,3,0.48479621553871743,0,1,1.5157702832158158,0.6093632298702831,-0.6614491798474453,-0.6201671057886055,-0.6870680334894731,-0.6557331010948404,-0.6523124849508475,-0.6858866249126978,1.409303937080072,0.11563812818691793,0.06455582323574982,7,0,1,0,0,0,0,0,1.1498063731870742,3
1992,3,5,-0.35219390961894914,0,0,-1.2815786481443796,-0.4455447266782931,-0.6111531307323078,-0.5359715001438502,-0.32088023354029105,-0.5588134101328013,-0.5564458572369358,-0.6858866249126978,-0.03053224037003586,-0.22654074517991973,-0.5507847897348009,4,0,0,0,0,0,0,0,-0.8288775582853547,0
1976,2,2,-1.5277686075713806,1,0,1.2740240792711075,-0.8942520546750115,-0.5357090570596016,-0.6777746254402801,-0.6504492534945548,-0.3649740282087232,-0.5180992061513712,0.8670642239462404,-0.3904912847325628,-0.5687196185467573,-0.8584550962200763,6,0,0,0,0,0,0,0,-0.8288775582853547,2
1967,2,3,-1.1370820829819202,2,1,-0.7290158962707608,-0.8288774770860856,-0.6614491798474453,-0.7043627114333607,-0.6504492534945548,-0.6557331010948404,-0.8056990892931061,-0.1682363419597184,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,7,0,0,0,0,0,0,0,-0.8288775582853547,3
1989,2,3,-2.0187923991477774,0,0,0.6869261554053875,1.6553564712930966,2.8089782090970408,1.3030377810442262,0.41149536635807304,0.07116458112045254,0.32552711773105114,-0.6858866249126978,0.689385848355018,0.7999958749205932,1.910577662147402,3,0,1,0,1,0,0,0,1.2547878922896456,0
1976,3,4,0.7501099775637304,0,0,-0.24552348838134433,1.3790003023944555,0.4450639006855793,1.7461725475955698,0.7227549963148778,0.41038349948758923,-0.5756191827797181,-0.6858866249126978,0.689385848355018,1.142174748287431,1.2952370491768512,3,0,0,0,0,0,0,0,1.2122147416858378,2
1966,2,3,0.09805444142246851,1,1,-1.2470434761522784,-0.3534260037120794,-0.6614491798474453,-0.615735758123092,-0.6321398634970958,-0.6072732556138208,-0.5180992061513712,1.9023647898521991,-0.3904912847325628,-0.5687196185467573,0.06455582323574982,4,0,0,0,0,0,0,0,-0.8288775582853547,3
1956,3,5,-0.8923903828366667,1,1,1.2740240792711075,-0.8318490487946731,-0.6614491798474453,-0.7087940590988742,-0.6870680334894731,-0.6557331010948404,-0.8248724148358884,-0.1682363419597184,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,5,0,0,0,0,0,0,0,0.9611299102838352,1
1972,2,3,-0.4439386508226523,1,1,0.3415744354843757,-0.7724176146229224,-0.5608570816171703,-0.6467551917816861,-0.5772116935047185,-0.6557331010948404,-0.3263659507235479,-0.1682363419597184,-0.3904912847325628,-0.9108984919135951,-0.8584550962200763,7,0,0,0,0,0,0,0,-0.8288775582853547,2
